,url,text,stand,zuständig,geschäftsart,status
457,/gast/geschaefte/1584,"Motion von Peter Letter, Philip C. Brunner, Daniel Thomas Burch, Daniel Marti, Thomas Meierhans, Karl Nussbaumer, Cornelia Stocker und Silvia Thalmann betreffend Abschaffung der Automatismen bei der Beförderung der gemeindlichen Lehrpersonen
",Nicht-Erheblicherklärung,Direktion für Bildung und Kultur,Motion,abgeschlossen
458,/gast/geschaefte/1581,Finanzstrategie 2017–2025 des Kantons Zug ,,Finanzdirektion,Verschiedenes,abgeschlossen
459,/gast/geschaefte/1580,"Kantonsratsbeschluss betreffend Anpassung des kantonalen Richtplans - Umfahrung Unterägeri, Stadttunnel Zug (vormals: Kantonsratsbeschluss betreffend Anpassung des kantonalen Richtplans L 4.3 Wälder mit besonderer Naturschutzfunktion; V 3.3 Kantonsstrassen; V 10 Kantonales Wanderwegnetz; Entlastungsprogramm 2015–2018 Massnahmen 2.22a, IR 5.12 und 5.08",Inkrafttreten,Baudirektion,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
460,/gast/geschaefte/1579,Postulat der SP-Fraktion betreffend Reputationsschaden verhindern: genügend Mittel für unsere Hochschule,Nicht-Erheblicherklärung,Volkswirtschaftsdirektion,Postulat,abgeschlossen
461,/gast/geschaefte/1578,Feststellung der Gültigkeit der Wahl von Barbara Häseli,Wahl: Feststellung Gültigkeit,Staatskanzlei,Wahlen,abgeschlossen
462,/gast/geschaefte/1577,Interpellation von Rainer Suter betreffend Konklusion Flüchtlings-Unterkunft Schluecht Cham 2016,Kenntnisnahme,Direktion des Innern,Interpellation,abgeschlossen
463,/gast/geschaefte/1576,"Motion von Philip C. Brunner und Manuel Brandenberg betreffend Standesinitiative zur Verankerung der bestehenden Bargeldnotennennwerte (CHF 10, 20, 50, 100, 200, 1000) im Bundesgesetz über die Währung und Zahlungsmittel (WZG)",,Finanzdirektion,Motion,abgeschlossen
464,/gast/geschaefte/1575,"Postulat von Manuel Brandenberg, Philip C. Brunner, Markus Hürlimann, Peter Letter, Thomas Meierhans, Karl Nussbaumer, Cornelia Stocker, Silvia Thalmann und Florian Weber betreffend Abschaffung der Automatismen bei der Beförderung der kantonalen Lehrpersonen sowie der Mitarbeitenden der Zuger Polizei
",Nicht-Erheblicherklärung,Finanzdirektion,Postulat,abgeschlossen
465,/gast/geschaefte/1583,Oberaufsichtsbeschwerde gegen die Justizprüfungskommission,Erledigterklärung,Staatswirtschaftskommission,Aufsichtsbeschwerde,abgeschlossen
466,/gast/geschaefte/1582,"Kleine Anfrage von Markus Hürlimann und Michael Riboni betreffend Ausschreibung Wohnraum für Personen aus dem Asylbereich 

",Antwort des Regierungsrats,Direktion des Innern,Kleine Anfrage,abgeschlossen
467,/gast/geschaefte/1574,Interpellation der SP-Fraktion betreffend Fachkräftemangel und Arbeitslosigkeit – Fakten und Massnahmen erwünscht,Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
468,/gast/geschaefte/1573,Motion von Philip C. Brunner und Manuel Brandenberg betreffend Standesinitiative zur Stärkung der Privatspähre und Freiheit durch die Verankerung der Bargeldnoten im Bundesgesetz über die Währung und Zahlungsmittel (WZG) und Einführung einer 5000-Franken-Banknote,Nichtüberweisung,Finanzdirektion,Motion,abgeschlossen
469,/gast/geschaefte/1572,"Postulat der SP-Fraktion, der SVP-Fraktion und der Fraktion Alternative - die Grünen 
sowie von Thomas Lötscher, Thomas Gander, Daniel Stuber, Karen Umbach, Monika 
Weber, Claus Soltermann und Willi Vollenweider betreffend Projekt Regierung und Verwaltung 2019
",Erledigterklärung,Staatskanzlei,Postulat,abgeschlossen
470,/gast/geschaefte/1571,Feststellung der Gültigkeit der Wahl von Regierungsrat Martin Pfister ,,Staatskanzlei,Wahlen,abgeschlossen
471,/gast/geschaefte/1570,"Interpellation von Barbara Gysel, Karin Andenmatten-Helbling, Anna Bieri, Nicole Imfeld, Gabriela Ingold, Hanni Schriber-Neiger und Karen Umbach betreffend gleiche Löhne für Frau und Mann im Kanton Zug",Kenntnisnahme,Direktion des Innern,Interpellation,abgeschlossen
472,/gast/geschaefte/1569,"Postulat von Esther Haas, Andreas Hostettler, Peter Letter, Beat Unternährer, Beat Iten, Zari Dzaferi, Pirmin Andermatt und Karin Andenmatten-Helbling betreffend die Schaffung von kantonalen Integrationsklassen für schulpflichtige Kinder aus dem Asylbereich",Erledigterklärung,Direktion für Bildung und Kultur,Postulat,abgeschlossen
473,/gast/geschaefte/1568,Interpellation von Daniel Stadlin betreffend Stadt Zug – Verbesserung der Situation für den nicht motorisierten Verkehr auf dem Postplatz und zwischen Bahnhof und Metalli,Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
474,/gast/geschaefte/1567,"Petition ""Für starke Zuger Schulen""",Erledigterklärung,Finanzdirektion,Petition,abgeschlossen
475,/gast/geschaefte/1566,"Motion von Manuel Brandenberg, Jürg Messmer, Karl Nussbaumer, Moritz Schmid, Beat Sieber und Thomas Villiger betreffend Aufhebung der Schenkungssteuer",Nicht-Erheblicherklärung,Finanzdirektion,Motion,abgeschlossen
476,/gast/geschaefte/1564,Feststellung der Gültigkeit der Wahl von Susanne Giger,,Staatskanzlei,Wahlen,abgeschlossen
477,/gast/geschaefte/1565,Kantonsratsbeschluss betreffend Kenntnisnahme der von der Konkordatskommission im Jahr 2015 behandelten Geschäfte gemäss § 21 Abs. 4 GO KR ,,,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
478,/gast/geschaefte/1563,Interpellation von Andreas Etter betreffend Smart City ,Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
479,/gast/geschaefte/1562,"Interpellation von Silvan Renggli, Daniel Thomas Burch und Jean-Luc Mösch betreffend Vorgehen des Kantons Zug bzw. der Zentralschweiz bei der Anbindung an den Innovationspark Schweiz 
",Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
480,/gast/geschaefte/1561,"Interpellation von Pirmin Frei, Daniel Abt und Walter Birrer betreffend Folgen einer Ablehnung des Gotthard-Sanierungstunnels und Auswirkungen auf den Kanton Zug",Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
481,/gast/geschaefte/1560,Interpellation der SP-Fraktion betreffend Ausbau Stadtbahn Zug,Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
482,/gast/geschaefte/1559,Interpellation von Beat Unternährer betreffend Integration von Flüchtlingskindern in die Volksschule,Kenntnisnahme,Direktion für Bildung und Kultur,Interpellation,abgeschlossen
483,/gast/geschaefte/1558,Kantonsratsbeschluss betreffend Objektkredit für eine elektronische Abstimmungsanlage im Kantonsratssaal,Schlussabrechnung genehmigt,Staatskanzlei,Kantonsratsbeschluss (referendumsfähig),abgeschlossen
484,/gast/geschaefte/1557,Interpellation von Hubert Schuler betreffend Ausschreibung der Mandatsführung für Kinder und Jugendliche,Kenntnisnahme,Direktion des Innern,Interpellation,abgeschlossen
485,/gast/geschaefte/1556,Interpellation von Daniel Stadlin betreffend unzureichende Signalisation von Zug zwischen Sihlbrugg und Walterswil (Hauptstrasse 4) Richtung Autobahn A4a,Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
486,/gast/geschaefte/1555,"Entlastungsprogramm 2015–2018: Paket 2, Rahmenbeschluss 
Gesetzesänderungen",Volksabstimmung,Finanzdirektion,Gesetz,abgeschlossen
487,/gast/geschaefte/1554,"Interpellation von Jean-Luc Mösch, Silvan Renggli, Patrick Iten und Kurt Balmer betreffend öffentliche Apotheke im Zuger Kantonsspital",Kenntnisnahme,Gesundheitsdirektion,Interpellation,abgeschlossen
488,/gast/geschaefte/1553,Petition von X.V. zur Änderung der Verfassung betreffend die Einheit der Materie,Erledigterklärung,Justizprüfungskommission,Petition,abgeschlossen
489,/gast/geschaefte/1551,Gesetzesinitiative für bezahlbaren Wohnraum von Junge Alternative Zug und JUSO JungsozialistInnen ,Volksabstimmung,Volkswirtschaftsdirektion,Initiative: Gesetzesinitiative,abgeschlossen
490,/gast/geschaefte/1550,"Motion von Nicole Imfeld, Daniel Marti, Claus Soltermann und Daniel Stadlin betreffend Anpassung der Geschäftsordnung des Kantonsrats (GO KR) zur Sicherung der demokratischen Mitwirkung aller im Kantonsrat vertretenen Parteien",Nichtüberweisung,Staatskanzlei,Motion,abgeschlossen
491,/gast/geschaefte/1549,"Interpellation von Alice Landtwing und Karen Umbach betreffend Bauprojekt Sprungturm - einmal mehr die Luxusversion für Zug 
",Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
492,/gast/geschaefte/1547,Kantonale Ständeratswahl vom 18. Oktober 2015 für die Legislaturperiode 2016-2019 (Feststellung der Gültigkeit),Wahl: Feststellung Gültigkeit,Staatskanzlei,Wahlen,abgeschlossen
493,/gast/geschaefte/1548,"Interpellation von Esther Haas, Rita Hofer und Anastas Odermatt betreffend Lektionen-Streichung",Kenntnisnahme,Direktion für Bildung und Kultur,Interpellation,abgeschlossen
494,/gast/geschaefte/1545,"Interpellation von Kurt Balmer und Andreas Hausheer betreffend Pflegebettmoratorium
",Kenntnisnahme,Gesundheitsdirektion,Interpellation,abgeschlossen
495,/gast/geschaefte/1544,Budget 2016 und Finanzplan 2016–2019,Schlussabstimmung,Finanzdirektion,Verschiedenes,abgeschlossen
496,/gast/geschaefte/1543,Kleine Anfrage von Andreas Lustenberger und Beni Riedi betreffend Mitfinanzierung von Parteiveranstaltungen,Antwort des Regierungsrats,Direktion des Innern,Kleine Anfrage,abgeschlossen
497,/gast/geschaefte/1546,"Kleine Anfrage von Jean-Luc Mösch und Silvan Renggli betreffend Abgas-Affäre von Volkswagen 
",Antwort des Regierungsrats,Sicherheitsdirektion,Kleine Anfrage,abgeschlossen
498,/gast/geschaefte/1542,Interpellation der CVP-Fraktion betreffend Flüchtlingskonzept,Kenntnisnahme,Direktion des Innern,Interpellation,abgeschlossen
499,/gast/geschaefte/1541,Interpellation von Manuel Brandenberg und Markus Hürlimann betreffend Versachlichung der gegenwärtigen Flüchtlingsdiskussion,Kenntnisnahme,Sicherheitsdirektion,Interpellation,abgeschlossen
500,/gast/geschaefte/1540,"Kantonsratsbeschluss betreffend Erweiterung des Kiesabbaugebiets Bethlehem, Gemeinde Menzingen",Inkrafttreten,Baudirektion,Kantonsratsbeschluss (referendumsfähig),abgeschlossen
501,/gast/geschaefte/1539,Totalrevision des Gesetzes über die Gebäudeversicherung,Inkrafttreten,Sicherheitsdirektion,Gesetz,abgeschlossen
502,/gast/geschaefte/1538,"Postulat von Philip C. Brunner, Daniel Stadlin, Cornelia Stocker und Urs Raschle betreffend Stadttunnel Zug und Linienführung im Kantonalen Richtplan",Nichtüberweisung,Baudirektion,Postulat,abgeschlossen
503,/gast/geschaefte/1537,Kleine Anfrage von Zari Dzaferi betreffend Schularten,Antwort des Regierungsrats,Direktion für Bildung und Kultur,Kleine Anfrage,abgeschlossen
504,/gast/geschaefte/1536,Kleine Anfrage von Zari Dzaferi betreffend Niveaukurse,Antwort des Regierungsrats,Direktion für Bildung und Kultur,Kleine Anfrage,abgeschlossen
505,/gast/geschaefte/1534,Kleine Anfrage der SP-Fraktion betreffend Entlastungsprogramm 2015-2018,Antwort des Regierungsrats,Finanzdirektion,Kleine Anfrage,abgeschlossen
506,/gast/geschaefte/1535,"Interpellation von Willi Vollenweider und Philip C. Brunner betreffend die Armee-Halbierung ""WEA"" gefährdet die Sicherheit auch im Kanton Zug",Kenntnisnahme,Sicherheitsdirektion,Interpellation,abgeschlossen
507,/gast/geschaefte/1533,Änderung des Gesetzes über das Gesundheitswesen im Kanton Zug,Inkrafttreten,Gesundheitsdirektion,Gesetz,abgeschlossen
508,/gast/geschaefte/1532,Feststellung der Gültigkeit der Wahl von Kantonsrat Andreas Meier,,Staatskanzlei,Wahlen,abgeschlossen
509,/gast/geschaefte/1531,"Feststellung der Gültigkeit der Wahl von Kantonsrat Patrick Iten
",,Staatskanzlei,Wahlen,abgeschlossen
510,/gast/geschaefte/1530,Interpellation der SVP-Fraktion betreffend das beabsichtigte Rahmenabkommen zur institutionellen Einbindung in die EU,Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
511,/gast/geschaefte/1529,Teilrevision Einführungsgesetz zum Bundesgesetz über die Freizügigkeit der Anwältinnen und Anwälte (EG BGFA),Inkrafttreten,Obergericht,Gesetz,abgeschlossen
512,/gast/geschaefte/1528,Postulat von Daniel Stadlin betreffend Bahnhof-Unterführung Gubelstrasse in Zug; Modernisierung und Aufwertung Bahnhofzugang Nord und Langsamverkehrswege,Nichtüberweisung,Baudirektion,Postulat,abgeschlossen
513,/gast/geschaefte/1527,"Motion der SVP-Fraktion betreffend Standesinitiative für eine Reduktion des NFA-Beitrages der ressourcenstarken Kantone an die ressourcenschwachen Kantone durch Änderung von Art. 6 Abs. 3 des Bundesgesetzes über den Finanz- und Lastenausgleich (FiLaG, SR 613.2)",Nicht-Erheblicherklärung,Finanzdirektion,Motion,abgeschlossen
514,/gast/geschaefte/1526,"Interpellation von Andreas Hausheer betreffend Projekt FOKUS (Verwaltungszentrum 3, Hauptstützpunkt ZVB)",Kenntnisnahme,Baudirektion,Interpellation,abgeschlossen
515,/gast/geschaefte/1525,Feststellung der Gültigkeit der Wahl von Kantonsrat Daniel Marti,,Staatskanzlei,Wahlen,abgeschlossen
516,/gast/geschaefte/1524,Interpellation der SP-Fraktion betreffend Arbeitslos und 50 Plus,Kenntnisnahme,Volkswirtschaftsdirektion,Interpellation,abgeschlossen
517,/gast/geschaefte/1523,Postulat der Fraktionen der CVP und der FDP betreffend Sistierung der interkantonalen Zusammenarbeit des Kantons Zug bis zu einer gesetzeskonformen Umsetzung des Nationalen Finanzausgleichs NFA,Erledigterklärung,Volkswirtschaftsdirektion,Postulat,abgeschlossen
518,/gast/geschaefte/1522,Kleine Anfrage der Fraktion Alternative - die Grünen (ALG) betreffend fragwürdiges Standortmarketing der Volkswirtschaftsdirektion,Antwort des Regierungsrats,Volkswirtschaftsdirektion,Kleine Anfrage,abgeschlossen
519,/gast/geschaefte/1520,Kleine Anfrage der CVP-Fraktion betreffend NFA-Kantonsreferendum,Antwort des Regierungsrats,Finanzdirektion,Kleine Anfrage,abgeschlossen
520,/gast/geschaefte/1521,Kleine Anfrage von Esther Haas betreffend Geschäftsbericht 2014 zu Internat / Tagesschule Horbach,Antwort des Regierungsrats,Direktion für Bildung und Kultur,Kleine Anfrage,abgeschlossen
521,/gast/geschaefte/1519,Motion von Alois Gössi betreffend Leistungsauftrag,Nichtüberweisung,Finanzdirektion,Motion,abgeschlossen
522,/gast/geschaefte/1518,Motion der SVP-Fraktion betreffend Kantonsreferendum gegen den Bundesbeschluss über die Festlegung der Grundbeiträge des Ressourcenausgleichs für die Beitragsperiode 2016-2019; dringliche Motion,,Finanzdirektion,Motion,abgeschlossen
523,/gast/geschaefte/1517,Kantonsratsbeschluss betreffend Ergreifung des Kantonsreferendums gemäss Art. 141 der Bundesverfassung gegen den Bundesbeschluss über die Festlegung der Grundbeiträge des Ressourcenausgleichs für die Beitragsperiode 2016-2019,,Finanzdirektion,Kantonsratsbeschluss (referendumsfähig),abgeschlossen
524,/gast/geschaefte/1516,Interpellation von Michèle Kottelat betreffend: Wie kann der Respekt im Kanton Zug gefördert werden?,Kenntnisnahme,Direktion des Innern,Interpellation,abgeschlossen
525,/gast/geschaefte/1515,Änderung des Einführungsgesetzes zum Bundesgesetz über die Ausländerinnen und Ausländer und zum Asylgesetz (EG AuG; BGS 122.5) betreffend Nachweis von Deutschkenntnissen für den Erhalt der Niederlassungsbewilligung,Inkrafttreten,Sicherheitsdirektion,Gesetz,abgeschlossen
526,/gast/geschaefte/1514,"Motion von Thomas Werner und Beni Riedi betreffend Standesinitiative für eine Ergänzung im BüG (Bürgerrechtsgesetz), dass künftig keine Doppelbürgerschaft mehr möglich ist
",Nicht-Erheblicherklärung,Direktion des Innern,Motion,abgeschlossen
527,/gast/geschaefte/1513,Kantonsratsbeschluss betreffend Kenntnisnahme vom Leistungsauftrag Hochschule Luzern - FH Zentralschweiz 2016-2019,Inkrafttreten,Volkswirtschaftsdirektion,Kantonsratsbeschluss (nicht referendumsfähig),abgeschlossen
528,/gast/geschaefte/1512,Motion von Anna Bieri und Laura Dittli betreffend Beitritt des Kantons Zug zur Interkantonalen Vereinbarung über die Harmonisierung von Ausbildungsbeiträgen (Stipendienkonkordat vom 18. Juni 2009),Erheblicherklärung,Direktion für Bildung und Kultur,Motion,hängig
529,/gast/geschaefte/1511,"Interpellation von Michael Riboni, Beni Riedi, Thomas Villiger und Thomas Werner betreffend irrsinnige Abfall-Demo auf Kosten der Steuerzahler",Kenntnisnahme,Sicherheitsdirektion,Interpellation,abgeschlossen
530,/gast/geschaefte/1510,"Postulat von Michèle Kottelat betreffend Respekt-Kampagne im Kanton Zug
",Nichtüberweisung,Direktion des Innern,Postulat,abgeschlossen
531,/gast/geschaefte/1508,"Motion der SP-Fraktion betreffend Entflechtung von Aufgaben, Kompetenzen und Verantwortung und deren Finanzierung zwischen dem Kanton Zug und den Einwohnergemeinden ",Frist erstreckt,Finanzdirektion,Motion,hängig
532,/gast/geschaefte/1509,"Kleine Anfrage von Andreas Lustenberger betreffend elektronische Busspur
",Antwort des Regierungsrats,Baudirektion,Kleine Anfrage,abgeschlossen
533,/gast/geschaefte/1507,Motion von Thomas Meierhans betreffend Anpassung kantonaler Richtplan durch Verschiebung von Siedlungserweiterungen in das Gebiet Wald,Nicht-Erheblicherklärung,Baudirektion,Motion,abgeschlossen
534,/gast/geschaefte/1506,"Postulat Thiemo Hächler, Daniel Abt, Manuel Brandenberg. Unterschutzstellungen der Denkmalpflege im Kanton Zug (Teilumwandlung der Motion 2453)
",Erledigterklärung,Direktion des Innern,Postulat,abgeschlossen
535,/gast/geschaefte/1505,"Postulat Thiemo Hächler, Daniel Abt, Manuel Brandenberg. Neuorganisation der Denkmalpflege im Kanton Zug (Teilumwandlung der Motion 2342) ",Erledigterklärung,Direktion des Innern,Postulat,abgeschlossen
536,/gast/geschaefte/1500,Gesetzesinitiative «Ja zur Mundart»,Inkrafttreten,Direktion für Bildung und Kultur,Gesetz,abgeschlossen
537,/gast/geschaefte/1502,Postulat der Fraktion Alternative - Die Grünen betreffend kein Abbau des ÖV-Angebots ,Nicht-Erheblicherklärung,Volkswirtschaftsdirektion,Postulat,abgeschlossen
538,/gast/geschaefte/1501,Motion von Thomas Lötscher betreffend Revision des Gesetzes über den direkten Finanzausgleich (BGS 621.1) ,Frist erstreckt,Finanzdirektion,Motion,hängig
539,/gast/geschaefte/1504,Tätigkeitsbericht der Datenschutzstelle für das Jahr 2014,,Justizprüfungskommission,Verschiedenes,abgeschlossen
540,/gast/geschaefte/1503,Tätigkeitsbericht der Ombudsstelle für das Jahr 2014,,Justizprüfungskommission,Verschiedenes,abgeschlossen
541,/gast/geschaefte/1499,Zwischenbericht zu den per Ende März 2015 zur Berichterstattung fälligen parlamentarischen Vorstössen ,,Staatskanzlei,Verschiedenes,abgeschlossen
